id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2029668,Appartement surplombant la ville,10423832,Christophe,Bordeaux,Nansouty - Saint Gens,44.82529,-0.58908,Entire home/apt,90,2,78,2019-12-15,0.98,1,220
2046196,Wonderful flat in the center of the town,10413510,Julie,Bordeaux,Centre ville (Bordeaux),44.83919,-0.56918,Entire home/apt,129,4,3,2019-04-28,0.09,1,270
2113583,Appartement 3 chambres et terrasse   St Michel,8697845,Elodie,Bordeaux,Bordeaux Sud,44.83272,-0.56985,Entire home/apt,160,7,0,,,1,174
2118428,"Center 3bedrooms/3bathrooms , Duplex 160m2",10798726,Julien & Laure-Hélène,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85045,-0.57452,Entire home/apt,280,2,137,2019-04-07,1.76,3,24
2126516,Studio Meublé à Bègles,10846903,Muriel,Bgles,Bgles,44.80463,-0.56257,Entire home/apt,600,1,0,,,1,365
2144094,Apartment  19th century town house,10943963,Rozenn,Bordeaux,La Bastide,44.84565,-0.5509,Entire home/apt,89,2,311,2018-10-09,3.41,1,311
2154652,maison lumineuse dans secteur calme,10995317,Georges,Bruges,Bruges,44.87653,-0.59614,Entire home/apt,160,4,14,2017-08-31,0.16,1,10
2157691,Chambre jacuzzi piscine intérieure,4178213,David,Pessac,Magonty,44.79326,-0.70482,Private room,119,1,281,2016-07-02,3.22,2,314
2184032,T3 et Terrasse Arborée Hyper Centre,11138696,Christophe,Bordeaux,Bordeaux Sud,44.83327,-0.57051,Entire home/apt,81,2,232,2019-12-30,2.56,4,7
2204876,Superbe studio dans immeuble de standing,10888994,Aline,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84846,-0.57307,Entire home/apt,80,2,8,2020-09-28,0.33,2,356
2219615,"Studio,9min hypercentre de Bordeaux",11306750,Laura,Talence,Talence,44.80781,-0.59206,Entire home/apt,200,1,7,2014-03-15,0.08,2,0
2225756,Echoppe rénovée dans le centre.,7721469,Caroline,Bordeaux,Centre ville (Bordeaux),44.8447,-0.59555,Entire home/apt,256,2,174,2018-10-28,1.99,1,317
2229602,2 room aprt in residence with pool,6116023,Patrick,Villenave-d'Ornon,Villenave-d'Ornon,44.80493,-0.57313,Entire home/apt,44,3,5,2018-07-20,0.06,1,0
2231377,Chambre privée avec jardin,9477089,Stephane,Bordeaux,Centre ville (Bordeaux),44.83724,-0.59502,Private room,50,1,116,2019-11-20,1.84,2,9
2235038,Grande maison au coeur d'un jardin,5195363,Corinne,Bordeaux,Caudran,44.85555,-0.60597,Entire home/apt,300,5,2,2016-01-05,0.02,2,0
2248994,"NEW studio ""chic"" on garden ***",4057188,Virginie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82905,-0.60039,Entire home/apt,65,1,531,2020-02-24,5.94,3,325
2253278,T3 hypercentre,11507461,Jacques,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84828,-0.58003,Entire home/apt,179,3,47,2019-06-05,0.56,1,286
2273201,Appartement kater,11605863,Cathy,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83354,-0.58193,Entire home/apt,39,1,60,2019-09-22,0.69,2,317
2285698,T3 Climatisé Hyper Centre,11138696,Christophe,Bordeaux,Bordeaux Sud,44.83329,-0.57039,Entire home/apt,65,4,122,2020-08-13,1.39,4,1
2315195,Chambre / T3 refait à neuf au goût du jour,8918350,Nadège,Bruges,Bruges,44.8792,-0.61304,Private room,50,1,1,2016-06-19,0.02,1,365
2317125,"Lovely 1 BR apartment w parking, city centre",9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.83673,-0.56759,Entire home/apt,146,90,7,2014-11-14,0.09,80,330
2322866,Lovely 2 BR / 2 BA apartment w parking,9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84164,-0.58112,Entire home/apt,204,3,21,2019-06-01,0.27,80,84
2324216,"Chambre6 proche tram A, Bordeaux centre en 15 min",11871220,Vanessa,Merignac,Les Eyquems,44.83194,-0.64164,Private room,39,15,9,2019-09-15,0.35,1,0
2337857,Appartement Cosy 40 m² Balcon Piscine et Parking,11546187,Myriam,Bgles,Bgles,44.8157,-0.5443,Entire home/apt,32,2,16,2017-12-10,0.31,1,0
2370213,Très beau studio à deux pas des Quinconces,10888994,Aline,Bordeaux,Centre ville (Bordeaux),44.84669,-0.57327,Entire home/apt,80,2,15,2018-05-11,0.17,2,344
2370975,T1 bis de caractère à Bordeaux Métropole,12112972,Christine,Bordeaux,Bordeaux Maritime,44.85861,-0.55997,Entire home/apt,73,7,17,2019-11-19,0.19,2,189
2371543,Appartement de charme,12112972,Christine,Bordeaux,Bordeaux Maritime,44.85704,-0.56008,Entire home/apt,78,7,7,2020-08-30,0.10,2,0
2383441,Chartrons: Cosy Studio in Bordeaux :),12175598,Patrick Et Emilie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8535,-0.57238,Entire home/apt,25,7,28,2014-03-24,0.31,1,3
2384060,CHAMBRE COSY avec PETIT DEJEUNER,7896753,Patricia Et Claude,Bordeaux,Bordeaux Sud,44.81681,-0.55138,Private room,40,1,168,2018-10-30,1.91,1,281
2402008,Spacious room with view.,9116145,Gaetan & Greg,Bordeaux,La Bastide,44.84011,-0.5586,Private room,29,1,302,2019-09-20,3.63,1,191
2404231,Jolie Chambre proche Bx -Bx Lac,9400972,Corinne,Bruges,Bruges,44.8732,-0.60602,Private room,34,2,27,2016-09-29,0.31,3,317
2406128,Chambre à 10mn de Bordeaux Centre,9400972,Corinne,Bruges,Bruges,44.8748,-0.60658,Private room,33,1,29,2020-08-28,0.32,3,317
2436520,Belle maison d'architecte en ville,10612698,Magali,Bordeaux,Caudran,44.84219,-0.61712,Entire home/apt,160,2,28,2016-06-20,0.38,2,311
2480264,1 room + 1 kitchen +1 bathroom,12597975,Mila,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82411,-0.59467,Entire home/apt,45,3,43,2014-06-14,0.48,1,27
2482044,JOLI DUPLEX - 85 M2 - CENTRE HIST,3430725,Aurélia,Bordeaux,Centre ville (Bordeaux),44.84041,-0.56786,Entire home/apt,97,14,2,2019-01-07,0.02,1,358
2492843,A 50m du quai des Chartrons****,12758644,Yann,Bordeaux,Bordeaux Maritime,44.85855,-0.56524,Entire home/apt,350,30,94,2019-10-20,1.08,1,364
2493747,The place to be !,12762976,Carole,Le Bouscat,Le Bouscat,44.86458,-0.61626,Entire home/apt,190,2,35,2019-07-20,0.47,1,1
2512534,Appartement dans résidence calme,12861536,Jeanne,Bordeaux,Caudran,44.83989,-0.60005,Entire home/apt,150,1,0,,,1,0
2517422,Maison typique bordelaise,12888245,Stephanie,Talence,Talence,44.82272,-0.5904,Entire home/apt,177,3,29,2018-10-25,0.49,1,225
2518522,T3 70m2 tout équipé moderne,12893025,Joanna,Bordeaux,Bordeaux Maritime,44.85987,-0.55503,Entire home/apt,88,3,7,2016-12-08,0.08,1,0
2522837,Sainte Colombe view,12917011,Stephane,Bordeaux,Centre ville (Bordeaux),44.83637,-0.57021,Entire home/apt,91,3,445,2021-07-02,5.15,1,268
2525201,appart 35m2 +garage Bordeaux centre,12929499,Maxime,Bordeaux,Nansouty - Saint Gens,44.82535,-0.572,Entire home/apt,65,4,161,2017-06-29,1.83,1,155
2530568,T2 tramway A stop jeans jaures.,12540790,Isabelle,Cenon,Gambetta-Mairie-Lissandre,44.84994,-0.53633,Entire home/apt,65,3,55,2019-10-20,0.79,1,204
2544157,Roof Top appart proche Bordeaux ctr,5036309,Martin,Talence,Talence,44.81803,-0.58892,Entire home/apt,135,2,102,2016-09-22,1.22,3,347
2544549,Nice appartment (5 min downtown),2235781,Alexandra,Bordeaux,Bordeaux Maritime,44.86044,-0.56009,Entire home/apt,40,2,52,2014-08-30,0.59,1,117
2546284,Centre historique Bdx - Près rue St Catherine 50m2,13036563,Emma Et Fanny,Bordeaux,Centre ville (Bordeaux),44.83784,-0.5745,Entire home/apt,119,2,20,2019-05-19,0.61,1,66
2598374,Quiet sunny and cosy apartment in the city centre,2223054,Didier,Bordeaux,Centre ville (Bordeaux),44.84252,-0.58618,Entire home/apt,71,4,78,2018-07-02,0.91,1,182
2604928,"T2 hyper-centre, atypique et cosy",11534444,Gaëllane,Bordeaux,Centre ville (Bordeaux),44.8355,-0.5701,Entire home/apt,83,3,134,2019-10-14,2.52,1,138
2618732,Bordeaux Tourny !,13410998,Pierre,Bordeaux,Centre ville (Bordeaux),44.84402,-0.57698,Entire home/apt,70,1,26,2016-06-12,0.41,1,0
2636263,Studette fonctionnelle centre Bordeaux,13499252,Thierry Et Isabelle,Bordeaux,Bordeaux Sud,44.83153,-0.57342,Entire home/apt,22,23,73,2016-12-13,0.83,1,32
2663080,2-pièces cozy spacieux aux Chartrons,1791079,Louis,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85386,-0.57489,Entire home/apt,30,13,3,2017-04-04,0.06,1,0
2690733,Bathed in Light House Loft,13771979,Stéphanie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85363,-0.5844,Entire home/apt,138,5,36,2014-08-12,0.42,1,16
2693188,Maison de ville avec piscine et sauna,13782771,Morgan,Eysines,Eysines,44.87186,-0.63546,Entire home/apt,450,5,15,2018-08-31,0.20,1,343
2758236,Characterful Duplex on Place des Chartrons in Bordeaux,14108597,Arièle,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85257,-0.57291,Entire home/apt,204,3,214,2020-01-26,2.46,3,168
2772856,Bordeaux Maison de charme Piscine,1006407,Sylvie,Le Bouscat,Le Bouscat,44.85475,-0.59887,Entire home/apt,160,7,70,2017-10-02,0.82,1,28
2779573,Bordeaux centre apt  3 pieces parking tram,7031206,Chantal,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85663,-0.56741,Entire home/apt,77,7,48,2016-10-09,0.55,2,0
2808914,"Adorable Studio avec Balcon, au Cœur du Bordeaux XVIIIe",8213752,Laurent,Bordeaux,Centre ville (Bordeaux),44.83786,-0.56896,Entire home/apt,62,3,256,2020-06-13,3.30,3,261
2833908,chambre indépendante chez l'habitant,14497051,Marie,Merignac,Arlac,44.82056,-0.61415,Private room,45,1,156,2018-07-01,1.99,1,352
2835903,Échoppe bordelaise: Gare Saint Jean,14502449,Pauline Et Clément,Bordeaux,Bordeaux Sud,44.8253,-0.55866,Entire home/apt,85,7,9,2016-07-16,0.12,1,0
2840165,Studio calme et cosy aux Chartrons,14528682,Nadine,Bordeaux,Bordeaux Maritime,44.86137,-0.56952,Entire home/apt,65,2,32,2014-08-15,0.37,1,188
2846036,T3 standing très calme 2 à 4 pers,14555669,Pierrette,Bordeaux,Centre ville (Bordeaux),44.84706,-0.58614,Entire home/apt,75,6,5,2017-08-24,0.06,1,0
2850480,Maison pleine de charme avec piscine,14576713,Jean-Pascal,Bordeaux,Centre ville (Bordeaux),44.8399,-0.59759,Entire home/apt,200,14,3,2017-08-16,0.04,1,257
2850542,"Bordeaux, grande maison 8 pers avec piscine",14056666,Aline,Bruges,Bruges,44.87985,-0.61724,Entire home/apt,299,7,0,,,1,0
2877760,♡ Bel appartement T3 avec parking et balcon ♡,14709306,Cyril,Bordeaux,Bordeaux Maritime,44.85779,-0.56063,Entire home/apt,85,3,3,2017-10-26,0.06,1,0
2878090,Charmante Maison familiale Bordeaux Caudéran,9850823,Laurence,Bordeaux,Caudran,44.85125,-0.62651,Entire home/apt,120,5,4,2016-02-07,0.05,1,51
2882364,Nat&home,14730592,Natacha,Bordeaux,Bordeaux Maritime,44.85743,-0.56189,Entire home/apt,50,3,0,,,1,0
2906810,Authentique échoppe,14850260,Adrienne,Eysines,Eysines,44.8887,-0.65056,Entire home/apt,80,2,43,2020-07-31,0.51,1,332
2911821,Heart of Bordeaux apartment,9607980,Camille,Bordeaux,Bordeaux Sud,44.83162,-0.57199,Entire home/apt,75,600,103,2016-03-19,1.21,1,365
2922505,Triplex 115m2 Place des Chartrons,14574962,Finot,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85244,-0.57077,Entire home/apt,90,4,0,,,1,0
2922867,Chambre dans maison,3649476,Marc,Bordeaux,Caudran,44.8391,-0.62056,Private room,50,1,3,2017-09-15,0.05,2,0
2939002,Bordeaux Hypercentre 3 ch + Parking,15006388,Caroline,Bordeaux,Centre ville (Bordeaux),44.83676,-0.57694,Entire home/apt,151,2,149,2019-07-10,1.80,1,306
2944617,"Maison  spacieuse, lumineuse et calme  140 m2",15034132,Nadine,Bgles,Bgles,44.8183,-0.54321,Entire home/apt,80,3,127,2019-10-01,1.71,1,323
2949170,chambre dans appartement Bordeaux,11905962,Mathilde,Talence,Talence,44.80818,-0.57476,Private room,25,2,42,2019-10-17,0.49,1,44
2953947,Chambre privée 10mn Bordeaux Centre,15079448,Anne,Talence,Talence,44.8141,-0.5999,Private room,40,2,21,2018-06-10,0.26,1,355
2967504,Echoppe dans quartier centre ville,15140935,Nazanine,Bordeaux,Nansouty - Saint Gens,44.82224,-0.57053,Entire home/apt,300,2,0,,,1,0
2977855,Live with a french teacher!,15188630,Typhaine,Bordeaux,Bordeaux Sud,44.81514,-0.55333,Private room,25,5,59,2015-10-17,0.69,3,87
2992006,Belle échoppe avec jardin,15255092,Manon,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83077,-0.59516,Entire home/apt,70,2,11,2015-08-07,0.13,1,0
2992161,Chambre spacieuse et lumineuse à Mérignac Bourran,6275823,Aude Et Annie,Merignac,Bourran,44.84194,-0.6305,Private room,32,2,46,2021-02-14,0.53,1,278
2992590,Bordeaux :House  with garden,15257999,Sonja,Villenave-d'Ornon,Villenave-d'Ornon,44.77365,-0.53303,Entire home/apt,115,2,198,2019-08-25,2.30,1,14
3001326,Grande maison pierre avec piscine à Caudéran,13274206,Stephane,Bordeaux,Caudran,44.84211,-0.6004,Entire home/apt,250,5,8,2019-07-29,0.17,1,3
3008158,T1 centre historique + parking payant 10€/jour,11683637,Uldrif,Bordeaux,Bordeaux Sud,44.83421,-0.56914,Entire home/apt,60,3,504,2021-02-21,5.78,3,142
3010124,Maison Centre ville- Jardin,6952953,Michèle,Bordeaux,Nansouty - Saint Gens,44.82397,-0.57242,Entire home/apt,190,2,9,2016-08-26,0.13,1,7
3017582,Appartement 36m² centre de Bordeaux,15376234,Vincent,Bordeaux,Centre ville (Bordeaux),44.83891,-0.59039,Entire home/apt,25,1,4,2014-05-30,0.05,1,0
3018068,Charmant petit 2-pièces lumineux,2281238,Lucie Martine,Bordeaux,Bordeaux Sud,44.82556,-0.56365,Entire home/apt,45,3,32,2020-03-20,0.42,1,133
3048689,3-room cosy apart - Bordeaux center,15130444,Claudine,Bordeaux,Centre ville (Bordeaux),44.84516,-0.59492,Entire home/apt,85,4,46,2019-07-08,0.61,1,310
3050650,Appartement avec terrasse Bordeaux,7130789,Didier,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83279,-0.58442,Entire home/apt,75,30,5,2020-07-24,0.41,1,145
3056464,"Joli 2 pièces, typique de Bordeaux",4542638,Myriam,Bordeaux,Bordeaux Sud,44.83227,-0.5716,Entire home/apt,70,2,30,2015-09-28,0.35,1,188
3058436,T2 centre historique avec parking,12230807,Diane,Bordeaux,Centre ville (Bordeaux),44.83676,-0.56798,Entire home/apt,60,1,0,,,1,0
3065931,Échoppe Bordelaise Grande  Idéale Famille,10186463,David Et Delphine,Bordeaux,Bordeaux Sud,44.81348,-0.56262,Entire home/apt,80,5,9,2020-08-17,0.12,2,13
3078265,Chambre à Bordeaux Lac,15665751,Sabrina & Florian,Bruges,Bruges,44.87727,-0.58341,Private room,40,1,2,2015-06-17,0.03,1,0
3078497,Chambre à louer à Bordeaux,15269337,Benoit,Bordeaux,Centre ville (Bordeaux),44.83593,-0.57469,Private room,40,1,0,,,1,0
3080222,Bel appartement familial en plein centre ville,11969019,Amélie,Bordeaux,Centre ville (Bordeaux),44.83602,-0.56898,Entire home/apt,95,7,0,,,1,0
3081949,un studio dans le vieux Bordeaux,14646807,Anne,Bordeaux,Bordeaux Sud,44.83314,-0.56932,Private room,75,2,1,2014-09-07,0.01,2,315
3100199,un havre de paix,15763549,Thierry,Bordeaux,La Bastide,44.83927,-0.55453,Entire home/apt,75,2,56,2019-08-02,1.47,2,23
3113973,Duplex House: City Hall / Rohan Palace *****,9312848,Laurence,Bordeaux,Centre ville (Bordeaux),44.8385,-0.57947,Entire home/apt,83,3,296,2019-08-09,3.44,5,0
3129194,Jolie échoppe atypique de 65m2,7357353,Ophelie,Bordeaux,Nansouty - Saint Gens,44.81864,-0.57719,Entire home/apt,85,1,0,,,1,0
3131295,Maison vacances été entre Bordeaux et Lacanau,12802067,Fabien,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89181,-0.73083,Entire home/apt,156,10,6,2015-07-30,0.13,1,23
3133891,CHAMBRE SUR JARDIN,10186463,David Et Delphine,Bordeaux,Bordeaux Sud,44.81316,-0.56267,Private room,40,1,22,2019-10-03,0.26,2,106
3143828,Agréable maison de vacances avec piscine,15961475,Hayète,Floirac,Floirac,44.8404,-0.50184,Entire home/apt,90,7,19,2015-07-18,0.26,1,2
3145145,BEAU LOFT avec piscine intérieure Bordeaux centre,15967302,Sandrine,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85698,-0.57281,Entire home/apt,300,3,2,2017-08-05,0.03,1,0
3149426,Chambre équipée,15952519,Garance,Lormont,Lormont,44.8687,-0.51386,Private room,29,1,5,2020-09-04,0.07,1,311
3152942,Maisonnette de charme Centre Bdx,7519158,Jm&B,Bordeaux,Nansouty - Saint Gens,44.81901,-0.57543,Entire home/apt,75,2,139,2018-10-06,1.62,1,20
3156633,Beautiful house near Bordeaux and the coast,16017431,Raphaël,Parempuyre,Parempuyre,44.94434,-0.61035,Entire home/apt,250,1,184,2019-10-11,2.19,1,313
3159287,"House,tramway opposite,Bordeaux",16031082,Sophie,Cenon,Gambetta-Mairie-Lissandre,44.85459,-0.53876,Entire home/apt,87,1,25,2019-06-19,0.31,1,363
3169757,Bright and quiet apartment closed to Public garden,2713449,Jean-Philippe,Bordeaux,Centre ville (Bordeaux),44.84629,-0.57463,Entire home/apt,80,4,3,2015-07-18,0.04,1,180
3179612,50 m2 Bordeaux Centre Tram Victoire,16123246,Elsa,Bordeaux,Bordeaux Sud,44.83052,-0.57381,Entire home/apt,30,3,3,2015-06-20,0.04,1,0
3189763,Appartement au coeur de Bordeaux !,2024096,Laurette,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83412,-0.58433,Entire home/apt,30,6,10,2017-11-04,0.17,1,0
3190584,Chambre près parc expos et stade Matmut-Atlantique,16172955,Hélène,Bordeaux,Bordeaux Maritime,44.87762,-0.54792,Private room,34,1,301,2017-06-13,3.56,1,336
3197198,Charming and equipped apartment,6134080,Claire,Bordeaux,Centre ville (Bordeaux),44.85035,-0.58824,Entire home/apt,40,2,8,2017-05-29,0.15,1,0
3204509,CHARTRONS Appartment,16236920,Romain,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85669,-0.56558,Entire home/apt,60,2,24,2018-07-23,0.51,1,0
3218969,Charmante maison de ville àBordeaux,16300878,Cinzia,Bordeaux,Bordeaux Sud,44.82664,-0.56147,Entire home/apt,85,3,0,,,1,8
3226950,Suite de deux chambres chez l’habitant,16057666,Anne,Bordeaux,Centre ville (Bordeaux),44.84339,-0.59145,Private room,80,1,143,2018-06-21,1.69,1,210
3228212,3-room top floor apartment in Bordeaux Centre 75m²,16339007,Jean-Rémi,Bordeaux,Centre ville (Bordeaux),44.83918,-0.56863,Entire home/apt,100,1,114,2019-10-06,1.60,1,0
3232647,Appartement duplex  Bordeaux centre,16361723,Florine,Bordeaux,Centre ville (Bordeaux),44.84047,-0.58342,Entire home/apt,40,1,0,,,1,0
3233259,Condillac - Outstanding location + lift & parking.,9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84219,-0.57927,Entire home/apt,201,3,16,2019-10-17,0.23,80,298
3277729,Jolie maison de ville,12836024,Simon,Bordeaux,Nansouty - Saint Gens,44.81959,-0.57426,Entire home/apt,80,2,3,2016-03-16,0.05,1,0
3280164,Belle échoppe Bordelaise,16578670,Emmanuelle,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85093,-0.58733,Entire home/apt,79,2,118,2014-07-06,1.40,1,0
3301995,Lumineux T2 à Bordeaux Bergonié,16675969,Vincent,Bordeaux,Nansouty - Saint Gens,44.82663,-0.57718,Entire home/apt,50,4,14,2014-08-06,0.17,1,0
3309512,Ch+SDB indépendante - Grand T3 BDX Centre,16671080,Sandrine,Bordeaux,Bordeaux Sud,44.83521,-0.56831,Private room,55,1,73,2017-09-29,1.17,1,0
3310484,Très bel appartement quartier calme avec jardin,16716039,Sylvia,Bordeaux,Bordeaux Sud,44.82026,-0.56195,Entire home/apt,110,3,4,2015-06-08,0.05,1,0
3313893,Chambre d'hôtes quai de Garonne,16734125,Martine,Bordeaux,Bordeaux Maritime,44.85749,-0.5596,Private room,60,2,8,2016-09-12,0.10,1,358
3331225,Large flat with rooftop terrace,239387,Michel,Bordeaux,Bordeaux Sud,44.83347,-0.56827,Entire home/apt,120,2,34,2018-11-11,0.41,1,314
3331472,Centre Bx-Échoppe et jardin : lumineux et calme,7914202,Nadine,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83043,-0.58537,Entire home/apt,52,1,301,2019-08-10,3.53,1,67
3339010,Bienvenue à St Michel quartier coup de coeur,16854851,Chrystelle,Bordeaux,Bordeaux Sud,44.83446,-0.56562,Entire home/apt,90,2,38,2020-08-08,0.45,1,213
3359491,Chambre dans une grande maison,16949325,Monica,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83262,-0.58185,Private room,30,3,30,2020-04-09,0.36,1,179
3362242,Maison proche centre Bordeaux,16961862,Odile,Merignac,Arlac,44.82467,-0.61702,Entire home/apt,100,5,0,,,1,0
3368682,Maison Bordeaux Centre  Piscine,15433934,Sév,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85315,-0.58243,Entire home/apt,343,6,44,2018-07-21,0.52,1,204
3369061,Appartement Meublé (Garage Sécurisé),15932813,Monica,Bordeaux,Centre ville (Bordeaux),44.84628,-0.58808,Entire home/apt,68,3,157,2019-06-16,2.26,1,268
3382402,Grande maison de charme au coeur de Bordeaux,1491084,Pascal,Bordeaux,Centre ville (Bordeaux),44.84337,-0.58795,Entire home/apt,350,2,25,2019-05-27,0.30,1,352
3384484,GORGEOUS FLAT HISTORIC CENTER,6133211,Crystel,Bordeaux,Centre ville (Bordeaux),44.83698,-0.56797,Entire home/apt,85,3,293,2020-01-09,3.43,2,311
3393655,"House centers, garden, quiet",17121027,Fabienne,Bordeaux,Nansouty - Saint Gens,44.82491,-0.57259,Entire home/apt,200,7,70,2019-07-13,0.92,1,225
3408676,Grand studio centre ville,16061168,Maxime,Bordeaux,Nansouty - Saint Gens,44.82448,-0.56888,Entire home/apt,150,1,0,,,1,173
3431762,Stay with a french teacher ! Train station area,15188630,Typhaine,Bordeaux,Bordeaux Sud,44.81401,-0.55512,Private room,23,6,41,2016-08-18,0.48,3,1
3431983,T2 coeur de ville avec parking,51851916,Louis-Antoine,Bordeaux,Centre ville (Bordeaux),44.83559,-0.57408,Entire home/apt,105,3,144,2018-05-03,1.69,2,140
3440747,Maison avec terrasse et jardin,17339942,Yannick,Bordeaux,Centre ville (Bordeaux),44.83874,-0.5976,Entire home/apt,186,5,3,2015-08-19,0.04,1,0
3447547,Chambre pour l'été à Bordeaux,15404428,Anne,Talence,Talence,44.82343,-0.59045,Private room,35,3,7,2018-08-29,0.08,1,159
3451888,T2 48m² avec parking et terrasse,7019356,Coralie,Bordeaux,Bordeaux Maritime,44.8655,-0.56782,Entire home/apt,51,2,13,2014-08-24,0.15,1,0
3467646,Bordeaux Quais Grand Appartement T6 Chartrons,17404543,Vincent,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85193,-0.56901,Entire home/apt,98,2,113,2017-04-23,1.34,1,8
